0.41021717,-0.797176,2
0.7437078,-0.08758223,4
0.38348234,0.043462753,3
0.33379066,-0.74476147,2
-0.6684258,0.6303203,4
-0.359465,-0.40517378,1
0.16126394,0.6286386,1
-0.6185173,-0.16614163,1
0.63958776,0.79422307,1
0.80149364,-0.08432925,4
-0.4147079,-0.020616293,3
0.45176768,0.24852896,1
-0.7449765,0.74937177,2
0.14441669,0.53403544,4
0.25716782,0.9596336,3
0.2853557,-0.38391435,2
0.37728405,0.03102827,3
-0.20871437,-0.16342795,3
-0.31031847,-0.3518361,1
-0.23257327,0.44193792,2
0.7618283,-0.09188819,1
-0.23346424,0.68420565,2
-0.33485603,-0.8179139,1
0.25290573,-0.5889778,2
-0.048213243,0.14662123,4
-0.37490368,0.80759084,2
-0.6620196,0.52498925,1
-0.64309716,0.36134994,2
0.17721045,0.39194822,1
-0.67239,0.54645145,2
0.0694443,0.6795651,3
0.8412409,0.8042276,3
0.324849,-0.57082486,2
0.072853565,-0.5810553,4
0.2030071,0.92119277,3
0.40181696,0.3024876,1
-0.36669755,0.043343425,4
-0.7475414,0.6107148,2
-0.2278173,0.9981009,4
-0.6021228,-0.2221638,1
0.58284616,-0.022933602,4
-0.7893864,0.8893087,4
-0.52174735,-0.07463431,3
-0.1368941,-0.60930955,1
-0.1738168,0.57075405,2
-0.9285008,0.6781472,4
-0.81644356,-0.0058561563,3
0.49976647,-0.97935903,4
0.9458262,0.07110655,3
0.539796,-0.9347395,4
0.6367171,-0.075820684,4
0.78095067,-0.4270562,2
-0.67422867,0.306422,2
0.28467262,-0.62449205,2
-0.82062364,-0.29323423,1
0.772329,-0.65379083,2
-0.5104269,-0.547341,1
-0.71475005,0.6010237,2
-0.22028792,-0.38301766,1
-0.16638339,-0.48127818,1
0.8838866,-0.047919035,1
-0.65439475,0.4631418,2
-0.10377967,-0.88183177,3
-0.028696895,0.4455924,4
-0.7240052,-0.7032987,1
0.8799672,-0.82993007,4
-0.604058,-0.061765432,3
-0.71198344,-0.093794584,3
-0.31420767,0.35164082,2
0.023824811,-0.96190155,4
0.034519672,-0.5334419,4
-0.28977394,-0.29880583,2
-0.91285074,-0.8311037,3
-0.855747,0.060145736,4
-0.14882505,-0.19815981,2
0.97481084,0.070440054,3
0.99053335,-0.17008805,2
0.9028393,-0.7660438,3
-0.7601061,0.27545357,2
-0.28364468,0.2883575,2
-0.5417793,-0.24426472,1
0.16716659,0.0032839775,3
-0.5711808,-0.9185569,3
0.4208547,0.48999357,1
-0.89462125,-0.863569,3
0.27189338,-0.481089,2
0.63304436,0.7634841,1
-0.002153635,0.29123437,4
0.2047584,0.6568135,1
0.39804542,-0.40763783,2
0.24171233,0.74074614,1
-0.22819138,0.088678,4
0.13968468,0.5334538,1
-0.83078694,0.19369674,4
-0.94147956,-0.20125425,2
-0.19500256,-0.9405005,3
0.13949037,-0.97169626,4
-0.044074535,0.13577306,4
-0.16455829,0.5279182,2
0.63772035,-0.1711036,2
-0.5165124,0.0671736,4
-0.16544652,0.19089472,3
-0.8773302,0.061774254,4
0.76837325,-0.4675275,2
0.1740259,-0.63331294,2
0.66466796,-0.6982335,2
0.80350375,-0.8518504,4
0.49439478,0.57317996,1
-0.54385734,0.561231,2
-0.6711402,0.7771996,2
-0.40891373,0.58119905,2
0.096622586,-0.2427913,4
-0.49924326,-0.77819395,1
0.82160807,0.40402722,1
-0.7653824,0.32842016,2
0.77336097,-0.30952585,2
-0.92968214,-0.6284244,3
0.5788555,0.2601998,1
-0.78413343,0.30614126,2
0.21679974,-0.6728773,2
-0.94972813,0.12830102,4
-0.792464,0.68005097,2
-0.6874958,0.6885414,2
-0.72674835,-0.61626065,1
0.3566568,-0.55825746,2
-0.39563048,0.30123854,2
-0.43700993,-0.12058461,1
-0.25999653,0.9677062,4
0.91959774,-0.4555068,4
-0.6541765,0.41387963,2
-0.11155665,-0.1674645,3
0.02540505,0.21542764,3
0.19442344,0.69760764,1
0.18621552,0.9359158,3
0.91013217,-0.7243984,4
-0.8648536,-0.0040961504,2
0.9665754,0.08777571,3
-0.4814911,-0.74523926,1
-0.65307736,-0.4255854,1
0.2465043,-0.1926024,2
-0.906559,-0.679319,3
-0.26756465,-0.096205354,3
-0.21477449,-0.5319536,1
0.99366593,0.8797082,3
0.26568806,0.85557723,3
0.54715157,0.58329153,1
-0.41531146,-0.28757966,1
0.51106405,-0.8081701,2
0.87263656,0.93900454,3
0.60071874,0.38887382,1
-0.78392017,0.7888583,4
-0.7320092,0.624537,4
-0.3793478,0.12095833,2
-0.1537292,-0.72338927,3
0.4235139,0.2657895,1
0.77657914,-0.21029294,4
-0.31949496,0.27471423,2
-0.36518657,-0.22761059,1
-0.73862493,-0.85404205,3
0.36657476,-0.787045,2
-0.17091763,-0.8080956,3
0.75717926,0.7242013,1
0.276994,0.5881053,1
-0.6058537,0.4934188,2
-0.69719505,0.28732872,4
-0.82726467,0.4995091,2
-0.10666144,-0.2387532,3
-0.51169,-0.17569625,1
0.89454496,-0.27662253,4
0.67002463,-0.5541347,1
-0.6083175,0.271299,2
0.73737323,0.8300556,3
0.2027973,0.35183012,1
-0.7154051,0.6614789,2
0.80241823,0.59395707,4
0.079132795,0.060800314,3
-0.118688464,-0.72881067,3
-0.058148026,0.1634345,4
0.48288202,-0.74563694,1
-0.4176159,0.68195367,2
0.23934138,-0.48940492,2
-0.5021516,0.39478815,2
-0.8057326,0.11324346,4
0.7936349,-0.093331575,4
-0.39287496,0.37675834,2
0.11849868,0.67777944,3
0.08539927,-0.94916165,4
0.8717383,-0.4589466,2
-0.49184,-0.66175723,4
0.76778996,0.69891226,1
-0.8506501,0.584082,2
0.84449124,0.64686465,1
0.86929154,0.9718127,3
0.46813548,0.40267718,1
0.43957913,-0.49086106,2
-0.004927993,0.77363336,4
0.25158513,-0.54154086,2
0.9510946,-0.22580242,4
0.6154809,0.53053606,1
-0.8774817,-0.5280384,1
-0.60059166,0.392102,2
0.334265,0.9071039,3
0.23292983,0.019775987,3
-0.7807245,0.8719832,4
-0.71790195,-0.74813807,1
-0.4597746,0.4814508,2
0.60361373,0.5404537,1
0.97017395,0.99575067,3
-0.75795555,-0.210819,1
-0.68400884,-0.6824887,1
-0.98234904,0.5835432,4
0.4010197,0.16957736,1
0.86497617,-0.20603216,4
-0.083482146,-0.97520554,3
-0.34281254,-0.92434263,3
0.9913138,-0.58787286,4
0.75268173,0.22932625,1
-0.21662879,-0.06834817,1
0.624377,0.6547277,1
0.6144434,-0.0036879778,4
0.5053586,0.56232476,1
-0.12024641,-0.5406487,1
-0.83465433,-0.54830945,1
0.78001285,-0.4821794,2
-0.089767575,0.2686491,4
0.73566353,-0.104486465,4
-0.60754955,0.17340648,3
-0.17318499,-0.24963093,3
0.5850427,-0.04812789,4
-0.28796518,-0.87467897,3
-0.40965974,-0.34881914,1
0.9512689,-0.6724689,4
0.13944387,-0.70653117,4
0.51028395,-0.7050718,2
-0.46296585,-0.29910672,1
0.25497866,-0.13673353,4
-0.70567477,-0.86240983,3
-0.4662254,0.6100105,2
0.17943192,-0.86511445,4
-0.6436032,-0.49196303,1
0.3385036,-0.58499527,2
0.35028076,0.513415,1
0.47337818,-0.9276029,3
-0.46459866,-0.86533797,1
0.8041996,-0.6764971,2
0.20961261,0.33938062,1
-0.76839924,-0.6855211,1
-0.13407099,-0.64216685,1
-0.69284296,-0.7925457,1
-0.6618545,0.20782137,1
-0.5814482,0.480955,2
0.34062862,-0.5865309,2
-0.8757776,0.9170953,4
0.56207085,0.4006728,1
0.4893781,0.85114574,1
0.6028323,-0.4411347,2
-0.7293494,-0.9214839,4
-0.29623342,-0.2466749,1
-0.9090456,0.4067018,4
-0.42503357,-0.89815164,3
0.5913608,-0.33179152,2
0.15076065,0.6976763,3
-0.27388573,-0.55595636,1
-0.99114454,0.42692077,4
-0.30518758,0.56142235,2
0.014342666,0.50935817,4
0.82791674,-0.69446063,3
0.782197,-0.5413611,2
0.4351344,-0.6885252,3
-0.6250459,-0.95979965,3
0.09899163,0.27269435,3
-0.37318218,0.88723934,4
-0.9124174,0.31754196,4
0.25406587,0.75801706,1
-0.058294535,0.4712677,4
-0.101855636,0.17878938,4
-0.6356367,0.7513554,2
-0.84266734,-0.7306876,3
-0.66190124,-0.24262965,1
0.98165464,-0.09809375,4
0.98230743,0.13861847,3
-0.6986121,-0.33348,1
0.6342437,-0.014759183,4
0.98090136,-0.77464676,2
0.6208354,0.328843,1
0.9667244,0.019905448,3
0.34187603,-0.19846487,2
0.44302857,0.5755893,1
0.79810774,0.7377033,1
-0.1883179,0.12527561,4
0.29086018,0.16760838,1
-0.94847083,0.3906095,4
0.4452045,0.20889151,1
0.43764317,-0.77784216,2
-0.7507545,0.18040323,4
0.45232093,-0.3338151,2
0.7726356,-0.38215172,4
0.013113141,0.813123,3
-0.5266212,-0.55579174,2
-0.32195592,0.5628724,3
-0.59956706,0.42763734,2
0.3444426,-0.056554317,4
-0.44126153,-0.7603202,1
-0.0031837225,-0.27306843,3
0.66253054,-0.1923809,2
0.42352748,0.34130836,1
0.4328612,0.043170452,1
-0.5644978,-0.82444835,1
0.49809074,0.6384711,1
-0.8121042,-0.32772696,1
-0.6350677,-0.4314562,1
-0.2861091,-0.3934425,2
0.4068892,0.75249314,1
-0.0038235188,0.82775915,4
-0.5376835,-0.5647056,1
-0.12500489,0.8150269,4
0.57282305,0.09602606,3
0.15201497,-0.35421884,2
-0.7174909,-0.18906295,1
-0.49198055,-0.46597815,1
-0.5509403,-0.8487971,1
0.7020855,0.7532182,1
0.9096874,-0.067735076,2
0.13437045,0.4638965,3
-0.1497004,0.9171431,2
-0.31107688,-0.6776017,1
-0.87175035,0.27922118,4
0.06341088,-0.4855863,4
-0.08792603,0.026088953,4
0.056880593,-0.5491986,4
-0.8285712,-0.6432338,1
-0.17651308,-0.6438328,1
-0.8460417,0.15787661,4
-0.51041067,-0.3988049,1
-0.06872666,0.53426504,4
0.13508713,0.26257074,3
-0.6769701,0.8165232,2
-0.40011394,0.080539584,3
-0.5130112,0.1985588,2
0.31681907,-0.079057455,4
0.6958543,0.7456018,1
0.09824097,0.88950515,3
0.34183896,-0.40397394,2
0.0012167692,0.40097928,3
-0.9182633,-0.21553278,3
-0.16669548,0.44046998,2
0.854506,-0.8294202,4
-0.9137771,0.7911762,4
0.896929,-0.19471204,4
0.92826545,0.62037575,2
-0.9909837,-0.051313996,2
-0.040484786,0.14852107,4
-0.631065,0.5212256,2
0.6292931,-0.53416383,2
0.88803494,-0.420869,4
0.20667505,-0.6459496,2
0.18201005,-0.5810009,2
-0.062586546,-0.6785903,3
0.99754345,-0.9955938,4
-0.7494738,0.22662461,2
-0.31059504,0.8444587,2
0.6127472,-0.23203778,2
0.93661165,-0.5777838,4
0.6677979,-0.18045664,2
-0.8051444,-0.6423156,1
0.7201165,0.83656156,1
0.81418025,0.18976271,3
-0.70940554,-0.7906114,1
0.74527454,0.8745173,3
-0.4723953,-0.9356382,3
0.28547442,0.6300899,1
0.62398386,-0.7162521,2
-0.6214459,-0.17567897,1
-0.7252686,0.80244994,2
-0.8861283,0.31892467,3
-0.40265644,-0.9557636,3
-0.16515982,-0.42084038,1
0.09448373,-0.1483556,4
0.7597481,-0.6379192,2
0.21593046,0.76350236,1
0.36659455,0.74747276,1
-0.79647636,-0.01925075,1
0.65603375,0.41763866,1
-0.7095282,0.96966493,4
0.47221255,-0.42428434,2
0.3674655,-0.8272165,2
-0.44909155,-0.22624707,1
0.09639883,0.6788993,3
-0.87008333,0.664325,4
0.60320294,-0.45177674,2
-0.4187268,-0.33791912,1
-0.44932318,0.55665207,2
-0.5768986,0.47976005,2
0.097834826,0.8303058,2
0.58633626,0.16846442,1
-0.7069911,0.7602308,2
0.32525635,0.73226106,1
0.4038229,-0.054037213,4
0.57885456,0.5966399,1
0.91952384,-0.8997177,3
0.8520483,-0.41064358,2
-0.887408,0.8969672,4
-0.73772454,0.9473901,4
0.5408827,0.85593593,1
-0.20990396,-0.091959715,3
0.41385722,-0.6106111,2
-0.98477304,0.29469347,4
-0.17693222,-0.911844,3
-0.22357595,-0.80606496,3
0.2155472,-0.124524236,4
-0.13949335,0.2720672,1
-0.2820511,-0.38188815,1
-0.37046397,-0.16635907,1
-0.17073488,0.640587,2
-0.4060768,0.62643945,2
-0.7979567,-0.027858019,3
-0.47749972,0.29686725,1
-0.38118982,-0.6411743,1
-0.5309509,-0.14647138,1
0.51572156,0.54214966,1
-0.15960515,0.46783137,2
-0.5356407,-0.85546935,1
-0.38285756,-0.7021533,1
0.6314342,0.9700388,3
0.3789091,-0.95920146,4
0.41248834,-0.4571967,4
0.7272036,-0.21791458,2
-0.021636128,-0.66294014,3
-0.08214378,0.0025311708,4
-0.5377128,0.13076162,2
-0.5806689,-0.17521536,1
-0.18776345,0.123704314,4
-0.8571975,0.6248025,2
-0.91959465,0.4422295,4
0.21524847,-0.18817914,1
-0.9571481,-0.8969513,3
0.38996983,-0.8969765,4
0.74293923,0.782084,1
-0.9569273,-0.8936019,3
-0.18177557,-0.6597812,1
-0.24597466,0.0024192333,4
-0.43034768,0.16249895,2
-0.1908983,-0.98614013,3
0.7130482,0.29290688,1
0.72532296,0.011084914,3
0.9460969,0.07183981,2
0.7275996,-0.2382139,2
0.9805356,-0.35735834,4
-0.28738725,-0.85036016,3
-0.078215,0.07798016,4
0.820261,0.21247423,3
-0.99950016,0.93377626,4
0.559193,-0.4499098,2
0.12763202,-0.6286757,3
-0.7197597,0.89404976,2
0.79288495,-0.6430738,2
-0.5250747,-0.8081007,1
0.9734787,-0.73116136,4
-0.7586651,0.11808789,4
0.2647723,-0.9141474,4
-0.31650662,-0.4288411,1
-0.03342974,-0.57109284,3
0.90111244,-0.5542294,4
-0.2797786,0.4615537,2
0.52373445,0.17914104,1
-0.8655461,-0.9321549,3
0.9174775,0.5712441,3
-0.91386795,0.014591575,4
0.7458267,0.87940395,3
0.7408316,-0.17758167,4
-0.46862376,0.8099816,2
-0.7063601,0.82644963,2
0.3075713,-0.20198476,2
-0.24951577,-0.9312686,3
-0.035961986,0.81159675,4
-0.6966096,-0.9470235,1
-0.89704347,-0.8206551,3
0.82946026,-0.51363504,2
0.29535985,-0.139305,1
-0.6256404,0.5677451,2
0.7446495,0.8102734,1
0.059301376,0.447657,3
0.25073993,-0.8140111,4
-0.6502793,-0.36958683,1
0.7740102,0.078549385,3
-8.442402E-4,-0.5844619,3
0.1068697,0.06704676,3
-0.030416489,-0.75505495,3
-0.5133232,-0.4935782,1
-0.7527938,0.9493482,3
0.2727002,-0.79031956,2
-0.48073828,0.44481266,2
-0.061273575,0.6885642,4
0.23291922,-0.853425,4
0.009996533,0.8551235,3
-0.5169507,-0.87293375,2
-0.36213446,-0.036304235,3
-0.38579822,0.38947308,2
0.22860193,-0.6052121,2
-0.70268023,0.25442505,2
-0.07394147,-0.13780129,3
0.35862517,-0.8809632,4
0.32473278,-0.118469596,4
-0.21691489,0.25430775,2
0.12445772,-0.60258174,2
-0.644541,0.02481389,4
0.6263325,0.75999844,1
-0.6130177,-0.7340132,1
0.1384474,-0.39377582,2
-0.76466644,-0.48243332,1
0.16771054,-0.6172328,2
0.97098386,-0.47818422,4
-0.5899266,0.3948046,2
-0.03307295,-0.3572005,3
0.23640108,0.43562102,1
-0.4350456,0.5957446,2
-0.1429249,0.7085495,4
0.7551534,0.69668806,1
-0.58162475,0.26447022,2
-0.7674941,0.51210594,2
-0.24780202,0.32027626,2
-0.2170968,0.72196186,2
-0.28655422,0.27803707,2
-5.683899E-4,-0.22008371,3
0.3734126,0.11893785,3
0.41847014,0.7898079,1
-0.29909444,0.09458625,4
-0.34467494,-0.69729424,1
-0.30488074,0.681345,2
-0.34662843,0.5148761,2
-0.2938553,-0.092387915,3
0.16282213,0.81115437,3
-0.6076249,0.1223253,2
-0.2596494,0.6039866,2
-0.5478065,-0.33546042,1
0.3952291,-0.024422169,4
0.994627,-0.2558682,4
-0.7310735,0.40515065,2
0.7758429,0.084133506,3
-0.027870893,-0.3224281,3
0.15239406,-0.15619504,4
-0.75406384,0.40203667,2
0.646196,-0.71754587,2
-0.92611194,0.054889917,4
0.6697881,0.18758202,1
-0.8589102,0.39002514,2
0.9442073,0.8338336,3
0.28980756,0.8808949,4
0.20772314,0.12433851,3
-0.687361,-0.32648718,1
-0.7550286,0.4624939,2
0.79100215,0.5996902,1
-0.6228907,0.08543837,4
-0.2541623,0.04014349,4
-0.8097774,-0.75793755,3
0.41790605,0.9103029,3
-0.68171394,-0.69374275,1
0.6169511,-0.5038433,2
-0.05328667,-0.82561517,3
-0.36635864,0.17805386,2
-0.19760036,0.0050365925,4
-0.16185331,0.78806126,4
-0.28315926,0.32567418,2
0.7183088,-0.8514792,4
0.39238226,-0.03238368,4
0.44368124,-0.4106419,2
0.30109346,-0.6828215,2
0.065591455,0.44926047,3
-0.7343532,-0.48801672,3
0.44537342,0.8970504,3
0.30759585,0.8991847,3
0.9918872,-0.81327593,4
-0.07243931,-0.855536,3
-0.38456905,0.6611948,2
-0.2377733,-0.41867745,1
-0.9204838,-0.41943252,4
-0.76578295,0.869782,4
-0.45272005,0.9617654,4
0.5934973,0.8487694,1
-0.25062346,0.024819613,2
0.8949754,-0.919912,4
-0.6998788,-0.8493855,1
-0.25042903,-0.6369008,1
0.49474978,0.22514021,1
0.9396944,0.22346592,3
0.95051634,0.29233193,3
0.5505147,0.7281585,1
0.0067870617,-0.86633444,4
-0.4874643,0.040302277,4
-0.5456146,-0.033679247,3
-0.7129259,-0.10450637,3
-0.71646845,-0.71229887,1
0.7936686,-0.9436959,4
-0.63462484,-0.9665799,3
0.047964692,-0.9095057,4
-0.26183426,-0.14420795,3
-0.14783943,-0.76616395,3
-0.8393632,-0.67607474,1
-0.70912004,-0.7404436,1
0.308496,-0.7955376,2
-0.20221293,-0.7913606,3
0.19262695,-0.63013315,2
0.76811445,-0.5297862,3
-0.3814826,0.121184945,2
0.72645533,0.37688804,1
-0.3843727,0.2829299,2
-0.92409265,0.4403211,4
0.35422933,0.9639026,3
-0.356619,-0.7520759,1
-0.97174644,-0.3295926,1
0.31731367,-0.5709822,2
-0.8102999,-0.04530394,3
-0.19988346,0.94090855,4
-0.9716939,0.0850991,4
-0.84838736,0.091340184,4
0.83570707,-0.4050498,2
0.6959797,0.47901368,1
0.3938874,-0.07891905,4
0.84896696,0.5799887,1
-0.91789246,-0.24835813,3
0.3713833,0.62267077,1
-0.81520545,0.8957882,3
0.87724984,0.17190158,3
-0.93357694,-0.6508622,3
-0.43997478,-0.6162176,1
-0.2992277,-0.7001301,1
-0.981341,-0.9960785,3
-0.57505167,-0.20184731,1
0.7688432,-0.9243047,4
-0.06171429,0.04978633,4
0.046940327,-0.8790114,4
0.46902347,0.3032881,1
0.41909945,-0.220878,2
0.9550574,-0.7558608,3
0.5917473,-0.028072,4
-0.92206216,0.012835622,4
0.80890834,-0.5579102,2
0.38168478,0.40323997,1
-0.02513504,-0.26795495,3
0.6112591,0.60929394,1
0.84697604,0.48238695,1
-0.7877637,-0.13756633,3
-0.47626877,-0.6116209,2
0.8172133,-0.61368585,2
0.25927258,0.7238653,1
-0.039199233,-0.106782675,1
0.15088964,-0.6073909,2
0.45006597,-0.8824433,2
-0.71518886,0.7733493,2
-0.7114562,0.042200327,4
-0.16628695,0.868245,4
0.10828447,-0.9047955,4
0.7536622,0.5327939,4
-0.714098,-0.09352267,3
-0.96306074,0.85287714,4
0.66659,-0.3993559,2
-0.12021732,0.44172275,2
0.7371242,0.10499406,3
-0.90873754,-0.1371007,3
-0.40116608,-0.23290491,3
-0.89680624,0.25786757,4
0.899449,0.5590043,3
0.074430466,0.18726122,3
-0.5250348,0.30372918,2
0.88049424,-0.2906766,4
-0.4032185,0.36073303,2
0.8369957,0.74844515,3
-0.035822272,-0.12691212,3
0.4496503,-0.81057703,2
0.7578162,-0.5121267,2
0.4730767,-0.8869972,2
0.7876606,-0.9516243,4
-0.71554744,0.8159239,2
-0.07887447,-0.58743656,3
-0.2428155,-0.70936906,1
0.23819959,0.7244663,1
0.20598936,0.63899374,1
-0.31518424,-0.74299514,1
0.8513775,-0.67009723,1
0.120204926,0.6162298,4
0.9329332,-0.44213128,4
0.5959269,0.5638964,1
-0.06729555,-0.5995873,3
-0.73742795,0.05005157,4
0.22939467,-0.40604782,2
0.5548353,0.9783765,3
0.29910553,-0.9547657,4
0.1181066,-0.36081922,4
-0.25145268,-0.43149102,4
-0.5475092,-0.8208177,1
0.9826381,-0.40576923,4
0.3870759,0.63081014,1
-0.8278152,-0.053995848,3
-0.53659725,0.25024807,2
-0.06789732,0.34789765,4
0.088775754,0.722556,3
0.3108195,0.6295223,1
-0.81513476,0.34998083,2
-0.57715726,-0.9269407,3
0.05382967,0.96827424,3
-0.5441102,-0.16740131,1
-0.35701,0.013968825,2
0.5096984,0.5958804,1
0.4212656,0.027908444,3
0.46509218,0.80217826,1
0.078694224,0.7178925,3
-0.9402032,-0.1657064,3
-0.60175526,-0.5366609,1
-0.18618941,0.1303153,4
-0.6181314,-0.5690764,1
0.18506229,-0.5189128,4
-0.7233571,-0.9580374,3
-0.83993316,0.66761243,3
-0.9404714,0.805913,4
0.74003744,-0.26946402,2
0.49951494,0.08199763,4
0.8473705,-0.36070907,2
-0.29617,0.3811853,2
0.95880425,-0.06440163,4
-0.5681994,-0.2417196,1
-0.79070365,0.46517313,2
-0.9315914,0.7097722,4
0.27550113,-0.11065519,4
-0.5865444,-0.015422821,3
-0.4584242,0.9977504,4
0.066581845,-0.31456757,4
0.906134,-0.4565767,4
-0.340474,0.9982079,4
-0.82806146,-0.5821004,1
-0.7274723,0.5008223,2
-0.13491976,0.40800655,2
0.6205034,0.09503877,3
-0.8151076,-0.13429952,3
0.8366343,-0.34830332,2
-0.25210726,-0.3781916,1
-0.4723642,0.097668886,4
-0.951913,-0.9658009,3
-0.8812065,-0.8079653,3
0.8327075,0.73739576,3
0.021689773,0.086902976,3
-0.36114407,0.4168527,2
-0.20151281,0.048501372,4
-0.16423118,-0.36383593,1
0.9999914,0.6863631,3
0.98398733,0.67478037,3
-0.2619046,0.61867106,2
0.0022819042,-0.33101583,4
0.11540115,-0.23763585,4
-0.597275,0.67783594,2
0.45593238,-0.89404523,2
-0.87798834,-0.88732886,3
0.72220576,-0.21406305,2
0.68245566,0.17391038,3
0.70809436,-0.91481113,4
0.52974737,0.3390615,1
-0.5122632,-0.69884443,4
-0.58150876,-0.2462393,1
0.38328278,-0.35364115,2
-0.816046,-0.28736782,1
-0.6251433,-0.046316147,3
-0.28619182,0.8040533,2
0.6823435,0.12994552,3
0.5126381,0.16423059,1
-0.75072145,-0.6442723,2
-0.93844235,-0.5208,3
0.38433957,0.9458991,3
-0.12634325,0.63262665,2
0.97701573,0.69834125,3
-0.57738316,0.3729571,2
0.8935561,0.25926208,3
-0.8025992,0.122240305,4
-0.44891608,0.46930325,2
-0.7376007,-0.46635377,1
-0.28308773,-0.5710263,1
0.6629888,0.9945358,3
-0.47709155,-0.105455995,1
-0.3743974,0.7422478,2
-0.961169,0.0024106503,4
-0.8951907,0.2922169,4
-0.18728471,-0.20663011,3
0.20451713,-0.43949115,2
-0.85929716,-0.20327175,3
-0.7455468,-0.6105031,1
0.8345157,0.4224974,1
-0.20402122,0.55659556,2
-0.4453522,-0.86091375,1
0.8937813,-0.93164265,4
0.79511774,-0.4188255,2
-0.45600116,0.32871473,2
0.046366572,0.69135654,3
0.5280733,-0.7601483,2
0.012931347,-0.2405672,4
0.92955685,0.47251487,3
0.7894461,-0.54907286,4
0.2839116,-0.038851857,4
-0.8488418,0.4337803,2
-0.4040017,0.47597313,1
0.4235617,-0.50226915,2
-0.6053492,-0.85685,1
-0.62871397,0.74940777,2
0.78792787,0.67586005,1
0.08159983,0.84864545,3
0.8570335,0.40016925,2
-0.41336203,0.7752509,2
0.43344676,-0.12723148,2
0.92580104,-0.6160766,4
-0.37429118,-0.13772857,1
0.23205125,0.27801347,1
-0.28596866,0.97708094,4
0.2505995,-0.7736696,2
-0.94187915,-0.54745054,1
0.2645917,0.533522,1
0.3433075,-0.8538569,2
0.7899188,0.18218195,3
-0.76956904,0.12572765,4
0.47153628,-0.9214481,4
0.7154243,0.27329838,1
-0.49074507,0.89448714,2
0.2158438,-0.1288681,4
-0.41431534,-0.49647593,1
-0.4143126,-0.5976677,1
-0.13203752,-0.7880776,3
-0.5500885,-0.097791076,3
0.19438934,0.396245,1
0.010563135,0.6662643,3
-0.69526887,0.9433732,4
0.90308964,0.386415,3
0.9775212,-0.63088083,3
-0.09888232,0.68731487,4
-0.47067463,0.6462997,2
0.9390261,0.31343436,3
0.42091632,-0.2629609,2
0.73341084,0.025268435,3
-0.9037701,-0.61180484,3
-0.54223704,0.65633035,2
0.82567704,0.8604131,3
0.7113147,0.22434092,1
-0.30906963,0.52392185,2
-0.79376173,-0.15062785,3
0.17002964,0.42756605,1
0.9916811,-0.71594703,3
-0.42287123,-0.552271,1
0.9841757,-0.21208072,4
-0.82073236,0.02300644,4
